Date,Price,f000_settle,f001_settle,f002_settle,f003_settle,f004_settle,f005_settle,f006_settle,f007_settle,f008_settle,f009_settle,f010_settle,f011_settle,f012_settle,f013_settle,f014_settle,f015_settle,f016_settle,f017_settle,f018_settle,f019_settle,f020_settle,f021_settle,f022_settle,f023_settle,f024_settle,f025_settle,f026_settle,f027_settle,f028_settle,f029_settle,f030_settle,f031_settle,f032_settle,f033_settle,f034_settle,f035_settle,f036_settle,f037_settle,f038_settle,f039_settle,f040_settle,f041_settle,f042_settle,f043_settle,f044_settle,f045_settle,f046_settle,f047_settle,f048_settle,f049_settle,f050_settle,f051_settle,f052_settle,f053_settle,f054_settle,f055_settle,f056_settle,f057_settle,f058_settle,f059_settle,f060_settle,f061_settle,f062_settle,f063_settle,f064_settle,f065_settle,f066_settle,f067_settle,f068_settle,f069_settle,f070_settle,f071_settle,f072_settle,f073_settle,f074_settle,f075_settle,f076_settle,f077_settle,f078_settle,f079_settle,f080_settle,f081_settle,f082_settle,f083_settle,f084_settle,f085_settle,f086_settle,f087_settle,f088_settle,f089_settle,f090_settle,f091_settle,f092_settle,f093_settle,f094_settle,f095_settle,f096_settle,f097_settle,f098_settle,f099_settle,f100_settle,f101_settle,f102_settle,f103_settle,f104_settle,f105_settle,f106_settle,f107_settle,f108_settle,f109_settle,f110_settle,f111_settle,f112_settle,f113_settle,f114_settle,f115_settle,f116_settle,f117_settle,f118_settle,f119_settle,f120_settle,f121_settle,f122_settle,f123_settle,f124_settle,f125_settle,f126_settle,f127_settle,f128_settle,f129_settle,f130_settle,f131_settle,f132_settle,f133_settle,f134_settle,f135_settle,f136_settle,f137_settle
2011-04-14,650.1665642999999,20.15,21.4,1.0464,56.87,57.47,1.634,1.6315,754.25,761.0,706.5,1.0396,1.037,108.228,108.798,109.25,16.85,17.45,1.4471,1.4428,99.705,99.615,99.455,1310.75,99.895,99.88,116.9375,1472.4,1473.5,4.284,4.3035,3.189,3.2016,11990.0,11999.0,864.0,874.25,242.0,266.0,116.5,118.35,102.625,102.125,972.8,970.6,84800.0,83980.0,0.7902,4.212,4.269,4.342,9630.0,9660.0,2300.75,382.0,391.0,774.25,1795.6,3.2347,3.2038,13.665,13.99,826.0,1331.0,1342.75,1345.0,1.121,41.665,342.5,348.1,1310.2,1304.8,109.1328125,119.203125,119.6875,118.125,740.5,776.25,814.75,12228.0,12159.0,7168.5,7193.5,2846.0,2846.0,120.69,120.2,114.3,113.62,107.065,106.585,127.95,127.95,122.072,121.712,121.352,3125.0,196.04,178.0,74.888,75.318,1012.5,1015.25,282.4,285.15,59.12,60.91,1.634,1.6304,3.189,3.2016,170.9,166.2,24.44,23.06,108.346,108.896,1963.0,1960.0,98.455,98.115,99.11,98.93,117.12,115.97,5929.5,5894.5,889.75,897.5,787.6,785.6,16650.0,16750.0,71250.0,71150.0,38095.0,37305.0,18275.0,18455.0
2011-04-15,650.3955242000002,19.65,21.15,1.0494,56.84,57.45,1.6294,1.6269,742.0,749.5,701.5,1.0396,1.0371,109.884,110.404,110.792,16.78,17.42,1.4416,1.4373,99.71,99.635,99.5,1318.75,99.895,99.88,117.40625,1486.0,1487.0,4.2575,4.2775,3.2242,3.2367,12033.0,12042.0,865.5,876.0,250.3,276.0,115.3,117.25,101.075,101.125,982.4,980.2,85200.0,84380.0,0.7961,4.204,4.2639999999999985,4.338,9600.0,9630.0,2309.75,383.0,392.0,768.1,1794.8,3.2892,3.2543,13.635,13.965,833.9,1331.75,1343.25,1344.5,1.12,42.57,345.2,350.5,1318.7,1313.3,109.2890625,119.8125,120.8125,119.28125,744.25,780.0,817.25,12303.0,12231.0,7192.0,7217.0,2844.0,2844.0,121.2,120.72,114.5,113.82,107.105,106.625,129.35,129.15,123.45,123.12,122.78,3239.0,195.52,177.4,75.028,75.458,1024.5,1027.25,288.1,291.1,59.6,61.51,1.6294,1.6253,3.2242,3.2367,169.6,167.4,24.59,22.97,109.996,110.496,1972.0,1979.0,98.445,98.11,99.12,98.94,117.92,116.77,5953.0,5918.0,889.0,897.75,789.8,787.8,16635.0,16735.0,71120.0,70920.0,37990.0,37225.0,18155.0,18340.0
2011-04-18,650.4154414,20.2,21.7,1.0442,57.39,58.01,1.6241,1.6218,751.75,759.5,712.0,1.0355,1.0331,107.462,107.966,108.312,16.35,16.93,1.4215,1.4174,99.7,99.63,99.515,1301.0,99.895,99.88,117.75,1492.9,1493.9,4.198,4.2175,3.1828,3.1952,12104.0,12114.0,896.0,906.5,246.1,270.0,115.8,117.3,101.275,101.125,967.4,965.2,84780.0,83950.0,0.787,4.138,4.19,4.262,9505.0,9535.0,2290.0,387.5,396.5,739.1,1782.8,3.2528,3.2184,13.645,13.975,821.6,1344.25,1355.75,1356.75,1.1155,42.955,347.8,353.2,1301.1,1295.7,109.3671875,120.1875,121.15625,119.625,775.0,810.75,846.75,12140.0,12072.0,7046.5,7071.0,2776.0,2774.0,122.45,122.03,115.21,114.56,107.34,106.885,127.6,127.5,121.61,121.3,120.97,3127.0,196.45,178.16,75.73,76.15,1004.75,1007.75,284.45,287.4,57.69,59.5,1.6241,1.6212,3.1828,3.1952,168.55,166.65,24.4,22.79,107.576,108.058,1927.0,1931.0,98.46,98.165,99.14,98.99,118.38,117.23,5843.0,5807.5,914.0,922.75,780.9,778.9,16630.0,16735.0,71160.0,70850.0,37905.0,36880.0,18075.0,18250.0
2011-04-19,653.2828774000002,19.1,21.05,1.0447,57.53,58.16,1.6304,1.628,749.0,757.0,715.5,1.0437,1.041,108.254,108.64,108.938,16.36,16.97,1.4321,1.4279,99.695,99.63,99.52,1308.5,99.895,99.88,117.75,1495.1,1496.2,4.2295,4.2485,3.1585,3.1725,12139.0,12149.0,926.0,936.75,244.0,266.5,117.175,118.175,102.025,101.725,969.7,967.5,85230.0,84380.0,0.7844,4.262,4.31,4.382,9515.0,9545.0,2311.0,394.0,403.5,731.1,1771.3,3.2331,3.1993,13.685,14.015,821.6,1342.0,1354.0,1357.5,1.1124,43.915,346.4,351.9,1308.6,1303.3,109.3828125,120.25,121.46875,119.9375,785.75,821.0,858.75,12226.0,12156.0,7049.0,7074.5,2781.0,2779.0,122.17,121.76,114.97,114.29,107.24,106.79,126.9,126.85,121.33,121.03,120.7,3117.0,189.82,171.16,75.249,75.67399999999998,1000.25,1003.25,291.2,294.25,58.18,59.68,1.6305,1.6273,3.1585,3.1725,170.0,168.2,24.27,22.62,108.28,108.73,1924.0,1929.0,98.44,98.135,99.12,98.96,118.32,117.07,5853.0,5817.5,943.0,951.5,784.4,782.4,16580.0,16680.0,70340.0,69990.0,37915.0,36490.0,17620.0,17795.0
2011-04-20,653.0828061000002,18.15,20.35,1.0604,58.14,58.79,1.6397,1.6373,732.75,740.5,697.25,1.0464,1.0437,111.45,111.91,112.17,16.41,17.15,1.4497,1.4454,99.7,99.63,99.52,1328.5,99.895,99.88,117.5,1498.9,1500.0,4.3395,4.359,3.2214,3.2359,12139.0,12148.0,920.0,930.75,234.1,256.6,116.5,117.7,101.4,101.175,988.0,985.8,85730.0,84880.0,0.7919,4.31,4.357,4.4289999999999985,9690.0,9720.0,2355.0,387.5,397.0,758.9,1802.8,3.2773,3.2484,13.905,14.22,838.7,1357.75,1369.25,1371.25,1.1253,44.46,349.2,354.6,1328.3,1323.0,109.3515625,119.90625,121.0,119.5,785.0,820.75,859.75,12396.0,12326.0,7257.5,7283.5,2845.0,2843.0,121.94,121.55,114.75,114.05,107.17,106.715,127.55,127.6,123.85,123.5,123.14,3131.0,183.17,167.06,74.567,75.012,1020.5,1023.5,294.4,299.45,58.33,59.8,1.6397,1.6361,3.2214,3.2359,172.4,170.45,25.2,23.53,111.45,111.91,1912.0,1922.0,98.435,98.13,99.15,99.0,118.21,116.96,5982.5,5946.5,938.75,948.5,794.9,792.9,16640.0,16735.0,71150.0,70820.0,38330.0,36980.0,17610.0,17770.0
2011-04-21,653.5731986000002,17.9,20.0,1.0681,58.27,58.91,1.6538,1.6514,737.25,744.5,704.25,1.0491,1.0463,112.29,112.75,113.02,16.27,16.88,1.4555,1.4512,99.7,99.635,99.525,1331.0,99.89,99.875,117.515625,1503.8,1505.0,4.4,4.419,3.1992,3.2162,12232.0,12241.0,932.5,943.0,231.0,249.0,115.225,116.675,100.05,100.325,991.0,988.8,85800.0,84950.0,0.7994,4.4228,4.4798,4.5442,9665.0,9695.0,2375.5,389.75,397.0,769.05,1820.7,3.3086,3.2723,13.995,14.31,841.1,1380.5,1389.75,1389.5,1.1324,46.06,358.8,363.9,1331.0,1325.7,109.3671875,119.984375,121.03125,119.53125,799.5,834.75,875.0,12434.0,12364.0,7313.0,7339.5,2869.0,2868.0,122.31,121.92,115.03,114.35,107.31,106.86,127.75,127.75,123.99,123.63,123.3,3130.0,186.67,167.51,74.18,74.605,1014.0,1017.75,291.3,294.55,57.298,58.738,1.6538,1.6508,3.1992,3.2162,169.4,167.9,25.48,23.8,112.29,112.75,1874.0,1890.0,98.465,98.19,99.16,99.03,118.65,117.4,5980.5,5945.0,951.5,960.75,798.6,796.6,16665.0,16755.0,71680.0,71530.0,38260.0,37130.0,17655.0,17820.0
2011-04-25,659.3718077999998,17.45,19.6,1.0657,58.21,58.82,1.6496,1.6473,762.5,768.5,724.0,1.0467,1.044,112.28,112.75,113.01,16.16,16.91,1.4567,1.4525,99.695,99.63,99.525,1331.0,99.89,99.875,117.765625,1509.1,1510.3,4.303,4.3235,3.182,3.1989,12231.0,12239.0,960.75,971.0,234.0,252.5,112.8,114.45,98.525,99.25,991.7,989.5,85780.0,84930.0,0.7976,4.4142,4.48,4.5396,9670.0,9700.0,2377.5,398.0,407.5,760.8,1828.1,3.3229,3.2785,14.48,14.81,841.1,1389.5,1396.5,1394.5,1.1357,47.15,361.1,365.9,1330.8,1325.5,109.4296875,120.328125,121.5,120.0,826.0,861.25,902.75,12427.0,12358.0,7313.0,7339.5,2869.0,2868.0,122.31,121.92,115.03,114.35,107.31,106.86,127.75,127.75,123.66,123.29,122.97,3128.0,188.08,166.39,74.181,74.596,1009.25,1013.0,287.9,290.8,57.606,58.94600000000001,1.6496,1.6475,3.18538,3.20258,168.5,166.95,25.07,23.4,112.28,112.75,1874.0,1890.0,98.465,98.19,99.16,99.03,118.65,117.4,5980.5,5945.0,980.75,989.25,794.6,792.6,16645.0,16725.0,71270.0,71060.0,37580.0,36170.0,17220.0,17380.0
2011-04-26,657.2909739,17.68,19.49,1.0712,58.164,58.67,1.6466,1.6442,767.55,763.1,714.75,1.048,1.0454,112.21,112.71,112.98,16.444000000000006,17.268,1.4614,1.4572,99.695,99.635,99.535,1340.75,99.888,99.876,118.0,1503.5,1504.7,4.3231,4.3425,3.21434,3.2307,12256.0,12265.0,952.35,963.9,234.28,252.58,112.3,114.45,97.1,97.825,1000.1,997.9,86030.0,85180.0,0.8032,4.4212,4.4848,4.5396,9635.0,9665.0,2384.75,391.8,400.9,755.7,1805.4,3.3472,3.29944,14.413,14.81,847.8,1384.05,1389.0,1386.55,1.1396,45.056,360.72,364.64,1340.9,1335.6,109.484375,120.671875,122.15625,120.65625,818.4,855.6,897.45,12518.0,12449.0,7372.0,7398.5,2888.0,2887.0,122.51,122.14,115.18,114.49,107.365,106.92,126.3,126.36,124.14,123.78,123.45,3123.4,177.55,157.39600000000004,74.025,74.45,1018.5,1022.2,295.22,296.87,56.066,57.484,1.6466,1.6436,3.21758,3.2341,167.63,164.8,24.6,23.214,112.21,112.71,1900.6,1910.4,98.475,98.21,99.14,99.02,119.07,117.82,6031.5,5995.5,975.1,981.7,793.2,791.2,16649.0,16738.0,70262.0,69990.0,36640.0,35242.0,16957.0,17093.0
2011-04-27,657.2809047999998,17.7,19.35,1.0783,58.08,58.506,1.6568,1.6544,755.05,741.25,695.45,1.0491,1.0464,112.76,113.28,113.57,16.844,17.534000000000002,1.4721,1.4677,99.695,99.635,99.53,1352.0,99.886,99.872,117.96875,1517.1,1518.3,4.2354,4.2527,3.23928,3.2547,12165.0,12173.0,916.7,929.6,232.2,250.7,113.55,116.1,96.7,97.7,1009.3,1007.1,86200.0,85350.0,0.8026,4.4018,4.4624,4.5128,9735.0,9765.0,2409.0,373.85,382.2,758.1,1819.2,3.3949199999999995,3.33944,14.31,14.821,856.4,1380.6,1383.9,1380.0,1.1411,45.972,358.74,362.04,1351.0,1345.7,109.4765625,120.421875,121.375,119.90625,791.0,829.9,872.55,12641.0,12571.0,7418.0,7444.5,2912.0,2911.0,121.99,121.61,114.8,114.1,107.215,106.76,127.2,127.38,125.13,124.86,124.56,3190.8,166.29,147.834,73.691,74.116,1025.55,1028.8,295.89,297.5,57.354,59.034,1.6568,1.6539,3.24222,3.258,169.92,164.45,23.914,23.04,112.76,113.28,1920.4,1933.8,98.45,98.17,99.14,98.99,118.37,117.12,6039.0,6004.0,950.2,952.35,791.4,789.4,16691.0,16781.0,70406.0,70102.0,36318.0,34881.0,17091.0,17238.0
2011-04-28,660.2287147999998,17.74,19.3,1.0848,56.73,57.08600000000001,1.6633,1.6609,726.75,702.25,656.2,1.0503,1.0476,112.86,113.34,113.62,16.816,17.432000000000002,1.4802,1.4756,99.705,99.65,99.555,1355.25,99.889,99.873,118.359375,1531.2,1532.5,4.2549,4.2711,3.24018,3.2555,12272.0,12280.0,876.1,891.25,245.52,263.62,113.175,115.8,96.5,97.5,1009.7,1007.5,86150.0,85300.0,0.7978,4.5710000000000015,4.633,4.677,9935.0,9965.0,2401.75,345.6,353.3,775.3,1839.9,3.3936800000000003,3.34164,14.306,14.916,859.4,1352.2,1352.45,1347.1,1.1458,47.532,352.0,354.44,1354.9,1349.6,109.546875,120.953125,122.125,120.65625,763.7,804.35,847.6,12708.0,12639.0,7494.5,7521.0,2941.0,2940.0,122.67,122.32,115.09,114.4,107.285,106.845,128.45,128.66,125.02,124.73,124.41,3300.0,160.34,146.644,73.311,73.736,1039.9,1042.8,298.96,300.79,57.89,59.72,1.6633,1.6594,3.24304,3.2587,169.36,164.49,23.074,22.756,112.86,113.34,1978.6,1988.2,98.445,98.19,99.15,99.03,119.16,117.91,6033.0,5998.0,920.95,921.65,792.8,790.8,16709.0,16809.0,70538.0,70242.0,35982.0,34254.0,17294.0,17435.0
2011-04-29,662.5486115,18.02,19.39,1.0913,58.49,58.78,1.6701,1.6677,756.0,724.1,678.8,1.0562,1.0535,113.93,114.43,114.71,17.146,17.65,1.482,1.4774,99.705,99.645,99.54,1359.75,99.887,99.873,118.46875,1556.4,1557.7,4.1763,4.1918,3.2718,3.28836,12330.0,12338.0,900.2,916.8,258.52,276.7,113.35,115.7,95.225,96.4,1013.5,1011.3,86630.0,85780.0,0.8075,4.698,4.761,4.802,9945.0,9975.0,2400.75,350.5,358.5,792.15,1865.5,3.4116800000000005,3.3592,14.905,15.578,863.9,1393.75,1391.8,1383.45,1.1581,48.597,362.5,364.0,1359.7,1354.4,109.5625,121.140625,122.375,120.90625,794.85,837.45,879.7,12756.0,12687.0,7529.5,7557.0,2947.0,2946.0,122.92,122.57,115.24,114.57,107.305,106.855,128.45,128.73,125.89,125.62,125.3,3350.0,162.172,148.244,73.107,73.532,1035.7,1038.45,299.75,301.97,57.89,59.72,1.6701,1.6672,3.2758,3.2915,170.27,165.7,22.476,22.57,113.93,114.43,1979.8,1990.6,98.44,98.18,99.15,99.03,119.16,117.91,6033.0,5998.0,947.45,947.2,796.9,794.9,16715.0,16824.0,69740.0,69300.0,35027.0,33348.0,17161.0,17303.0
2011-05-03,666.1203427,19.35,20.6,1.0785,57.71,57.98,1.6458,1.6434,723.75,698.75,662.25,1.0474,1.0448,111.05,111.56,111.85,17.38,17.75,1.4803,1.4755,99.715,99.655,99.55,1352.0,99.895,99.88,118.59375,1540.4,1541.7,4.253,4.2695,3.1908,3.2064,12361.0,12369.0,898.0,916.25,255.7,278.0,110.6,113.075,92.475,93.475,997.9,995.7,86030.0,85200.0,0.7952,4.67,4.738,4.783,9940.0,9970.0,2389.75,344.0,352.0,782.4,1860.5,3.3294,3.2761,15.39,16.165,842.4,1363.75,1363.5,1357.75,1.1609,42.585,354.9,356.0,1352.1,1346.8,109.609375,121.4375,123.09375,121.65625,793.25,834.0,876.75,12749.0,12680.0,7520.0,7546.5,2942.0,2941.0,122.64,122.29,114.92,114.24,107.125,106.665,128.1,128.75,122.45,122.22,121.97,3271.0,157.51,141.43,73.315,73.745,1021.75,1025.0,306.15,308.9,55.65,57.5,1.6458,1.6428,3.1908,3.2064,172.9,167.9,22.05,22.39,111.05,111.56,1984.0,1996.0,98.43,98.135,99.16,99.07,119.81,118.56,6043.5,6008.0,932.25,934.0,780.2,778.2,16735.0,16835.0,69640.0,69140.0,34535.0,32975.0,17100.0,17230.0
2011-05-04,665.7614416,19.55,20.8,1.0699,57.17,57.43,1.6507,1.6483,729.5,703.5,665.25,1.0433,1.0407,109.24,109.73,110.0,17.29,17.75,1.4833,1.4783,99.72,99.665,99.57,1343.0,99.9,99.89,118.640625,1515.3,1516.5,4.134,4.1505,3.143,3.1581,12410.0,12417.0,877.75,895.25,248.6,269.6,110.55,112.95,92.15,92.875,987.2,985.0,85780.0,84950.0,0.7879999999999999,4.577,4.644,4.687,9855.0,9885.0,2384.0,346.0,354.0,746.7,1826.3,3.3225,3.258,14.89,15.665,830.3,1352.0,1350.75,1343.5,1.1633,39.39,352.5,353.5,1343.0,1337.7,109.6171875,121.640625,123.53125,122.125,772.0,813.75,854.25,12672.0,12603.0,7394.0,7421.0,2899.0,2900.0,122.48,122.12,114.76,114.1,107.025,106.56,127.95,128.2,121.19,120.96,120.69,3211.0,151.51,138.59,73.21300000000002,73.663,1001.75,1005.5,294.5,297.3,55.81,57.09,1.6507,1.6473,3.143,3.1581,172.3,168.35,21.35,21.75,109.24,109.73,1945.0,1956.0,98.405,98.08,99.16,99.06,120.17,118.92,5957.0,5921.0,915.25,918.0,774.7,772.7,16740.0,16845.0,68900.0,68370.0,33990.0,32440.0,17085.0,17230.0
2011-05-05,665.7614416,19.8,20.95,1.0531,55.73,56.0,1.6369999999999998,1.6346,708.75,687.75,655.75,1.0305,1.028,99.8,100.34,100.64,17.1,17.6,1.4508,1.4463,99.73,99.67,99.57,1335.0,99.9,99.89,118.875,1481.4,1482.6,3.998,4.015,2.8869,2.902,12468.0,12475.0,857.0,875.25,248.5,270.5,109.75,111.875,92.425,93.275,986.8,984.6,84980.0,84150.0,0.7817,4.261,4.331,4.376,9770.0,9800.0,2379.0,334.0,342.0,710.8,1778.2,3.0954,3.0228,14.14,14.96,829.7,1321.75,1320.75,1312.75,1.1492,36.24,347.5,348.5,1335.0,1329.6,109.6328125,122.0625,124.28125,122.90625,754.0,797.25,841.5,12570.0,12501.0,7386.5,7412.0,2879.0,2880.0,123.07,122.75,115.31,114.66,107.31,106.865,125.8,125.8,110.8,110.57,110.32,3055.0,146.86,135.37,74.375,74.855,941.5,945.0,288.25,291.05,55.32,56.23,1.6369999999999998,1.635,2.8869,2.902,171.25,166.95,20.86,21.1,99.8,100.34,1885.0,1901.0,98.495,98.215,99.17,99.07,120.17,118.92,5890.0,5853.5,895.5,898.5,771.2,769.2,16675.0,16770.0,67750.0,67140.0,33435.0,31930.0,16655.0,16805.0
2011-05-06,666.038274,19.55,20.75,1.0623,55.69,55.94,1.6358,1.6334,686.25,668.25,640.25,1.0308,1.0282,97.18,97.77,98.14,17.19,17.65,1.4323,1.4278,99.715,99.66,99.575,1334.5,99.9,99.89,119.046875,1491.6,1492.9,3.9755,3.9925,2.8457,2.8594,12429.0,12436.0,874.0,892.75,249.7,272.5,109.85,111.575,92.375,92.6,984.4,982.2,85530.0,84700.0,0.7875,4.235,4.297,4.342,9800.0,9830.0,2373.5,339.0,346.5,716.3,1786.4,3.0901,2.9956,14.35,15.19,829.7,1326.0,1325.5,1316.5,1.1382,35.29,349.5,350.6,1334.6,1329.3,109.6953125,122.28125,124.3125,123.0,759.5,803.0,849.5,12569.0,12501.0,7504.5,7529.5,2917.0,2917.0,123.44,123.14,115.43,114.78,107.305,106.87,125.85,125.6,109.13,108.85,108.58,3082.0,145.56,133.56,75.08,75.55,932.0,935.5,287.55,290.4,55.68,56.2,1.6358,1.6323,2.8457,2.8594,168.75,164.65,20.47,20.81,97.18,97.77,1890.0,1907.0,98.48,98.19,99.17,99.07,120.31,119.06,5951.5,5915.0,903.75,908.25,775.8,773.8,16510.0,16590.0,66550.0,65920.0,32890.0,31235.0,16250.0,16395.0
2011-05-09,663.4159286,18.85,20.3,1.0719,56.29,56.53,1.6382,1.636,707.5,686.0,657.5,1.036,1.0334,102.55,103.1,103.47,17.27,17.75,1.4324,1.4281,99.72,99.67,99.59,1342.5,99.9,99.89,119.1875,1503.2,1504.5,4.0165,4.034,2.9618,2.9739,12450.0,12457.0,914.5,932.5,243.8,265.2,109.0,110.875,92.65,93.2,997.0,994.8,85650.0,84830.0,0.7923,4.154,4.216,4.261,9800.0,9830.0,2386.5,350.0,357.0,729.0,1795.1,3.2784,3.1644,14.125,15.005,840.7,1335.0,1334.75,1326.25,1.1462,37.115,350.4,351.7,1342.7,1337.3,109.7265625,122.46875,124.4375,123.125,790.5,833.0,878.75,12631.0,12562.0,7426.5,7452.0,2871.0,2871.0,124.28,124.01,115.94,115.32,107.465,107.045,125.2,125.25,115.9,115.36,114.93,3082.0,145.4,133.28,74.9,75.385,923.25,926.5,287.4,290.3,56.87,57.18,1.6382,1.636,2.9618,2.9739,167.35,163.1,20.96,21.12,102.55,103.1,1897.0,1912.0,98.485,98.215,99.17,99.07,120.68,119.43,5914.5,5878.5,944.75,947.5,781.1,779.1,16570.0,16655.0,67270.0,66710.0,33575.0,32050.0,16525.0,16665.0
2011-05-10,663.4159286,18.2,19.75,1.0781,56.8,57.05,1.6343,1.632,707.25,681.25,652.75,1.0421,1.0395,103.88,104.47,104.87,17.38,17.81,1.4383,1.4341,99.73,99.68,99.585,1353.75,99.9,99.895,118.921875,1516.9,1518.2,4.042,4.0595,3.0012,3.0145,12380.0,12387.0,928.5,945.25,241.0,261.5,109.175,110.725,93.475,93.875,1007.6,1005.4,86230.0,85400.0,0.7928,4.246,4.303,4.345,9910.0,9940.0,2409.25,352.0,359.0,732.65,1800.9,3.3797,3.2538,14.17,15.07,853.9,1338.0,1337.0,1329.75,1.1353,38.485,350.3,351.7,1353.8,1348.4,109.6484375,122.09375,123.875,122.53125,798.75,841.5,887.75,12700.0,12630.0,7507.0,7532.5,2906.0,2906.0,124.01,123.72,115.86,115.24,107.435,107.02,123.55,123.85,117.63,117.09,116.66,3105.0,151.4,138.32,74.782,75.27199999999998,944.75,948.25,282.6,285.45,58.36,58.89,1.6343,1.6323,3.0012,3.0145,170.7,166.25,21.87,21.99,103.88,104.47,1909.0,1928.0,98.49,98.21,99.18,99.09,120.46,119.21,5990.5,5954.0,959.25,959.5,778.9,776.9,16605.0,16690.0,67300.0,66720.0,33940.0,32445.0,16585.0,16710.0
2011-05-11,664.8858259,18.65,20.2,1.0639,56.3,56.56,1.6337,1.6314,677.25,651.25,626.0,1.0389,1.0362,98.21,98.77,99.12,16.76,17.24,1.4184,1.4142,99.735,99.685,99.595,1338.75,99.9,99.895,119.15625,1501.4,1502.7,3.9135,3.9315,2.8983,2.9123,12359.0,12365.0,900.0,917.5,234.1,258.0,109.05,110.65,93.225,93.425,997.0,994.8,85450.0,84630.0,0.7862,4.181,4.2410000000000005,4.284,9790.0,9820.0,2393.5,342.0,349.0,715.4,1777.8,3.1228,3.0417,13.955,14.88,838.9,1331.75,1331.25,1325.25,1.1263,35.515,347.6,349.1,1338.7,1333.3,109.71875,122.421875,124.40625,123.09375,759.0,805.0,856.75,12597.0,12528.0,7513.5,7539.0,2913.0,2913.0,123.93,123.63,115.88,115.26,107.435,107.015,122.9,122.9,112.448,111.864,111.374,3118.0,150.3,135.3,75.517,76.007,936.5,940.25,273.15,275.95,58.08,58.53,1.6337,1.6308,2.8983,2.9123,172.0,166.9,20.94,21.19,98.21,98.77,1912.0,1931.0,98.485,98.205,99.16,99.05,119.93,118.68,5957.5,5921.5,925.5,927.75,766.2,764.2,16635.0,16715.0,67330.0,66840.0,33895.0,32670.0,16705.0,16820.0
2011-05-12,662.2220116000002,18.35,20.0,1.0615,56.46,56.71,1.6278,1.6255,680.5,653.0,630.5,1.0374,1.0348,98.97,99.48,99.85,16.96,17.51,1.4219,1.4176,99.735,99.69,99.595,1347.75,99.9,99.895,119.015625,1506.8,1508.0,3.9705,3.988,2.9137,2.9256,12360.0,12366.0,876.25,893.75,229.0,250.1,109.85,111.425,94.2,94.15,1003.5,1001.3,85650.0,84830.0,0.7931,4.194,4.256,4.3,9775.0,9805.0,2407.0,347.0,354.0,716.85,1771.0,3.0639,2.9938,13.985,14.865,846.6,1342.75,1340.0,1333.0,1.1301,34.8,353.3,354.3,1347.5,1342.1,109.703125,122.171875,123.8125,122.5,735.5,782.25,838.25,12672.0,12604.0,7452.5,7477.5,2884.0,2884.0,124.3,124.03,116.13,115.53,107.505,107.105,121.2,121.45,112.72,112.138,111.646,3037.0,144.3,129.3,75.417,75.922,913.5,917.5,274.95,277.75,57.72,58.36,1.6278,1.6249,2.9137,2.9256,177.05,170.85,21.33,21.51,98.97,99.48,1874.0,1899.0,98.49,98.225,99.17,99.08,120.55,119.29,5926.0,5890.0,904.75,907.0,763.9,761.9,16570.0,16635.0,65310.0,64860.0,32930.0,31695.0,16350.0,16460.0
2011-05-13,661.539277,18.65,20.25,1.0543,56.14,56.39,1.6168,1.6145,682.0,653.75,627.0,1.0321,1.0295,99.65,100.12,100.48,16.92,17.5,1.41,1.4058,99.735,99.675,99.58,1334.0,99.9,99.895,119.203125,1493.6,1494.8,3.9835,4.001,2.9422,2.9535,12371.0,12377.0,869.5,887.0,229.6,252.4,109.0,110.55,94.55,93.85,990.5,988.3,84980.0,84150.0,0.7859999999999999,4.246,4.311,4.354,9590.0,9620.0,2370.0,344.5,352.0,706.45,1769.3,3.0744,3.0163,13.985,14.855,832.6,1329.5,1326.5,1318.0,1.1211,35.015,345.4,346.0,1334.0,1328.6,109.7421875,122.5,124.4375,123.125,727.75,777.0,835.0,12556.0,12488.0,7410.5,7436.0,2868.0,2868.0,124.42,124.17,116.13,115.53,107.47,107.07,120.4,120.5,113.5,112.986,112.484,3002.0,145.15,127.55,75.938,76.428,917.25,921.0,269.4,272.3,56.96,57.82,1.6168,1.6139,2.9422,2.9535,182.85,175.35,21.45,21.44,99.65,100.12,1871.0,1896.0,98.485,98.2,99.17,99.08,120.6,119.34,5905.0,5869.0,900.25,903.5,760.8,758.8,16610.0,16680.0,66090.0,65620.0,33265.0,32080.0,16550.0,16685.0
